ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-02-05 23:00:00,569.2965910729808,478.755449996564,647.6148743893002,569.2965910729808,569.2965910729808,-9.012931007519818,-9.012931007519818,-9.012931007519818,-84.07379619614508,-84.07379619614508,-84.07379619614508,75.06086518862526,75.06086518862526,75.06086518862526,0.0,0.0,0.0,560.283660065461
2025-02-06 00:00:00,569.3410457674089,469.8623614716198,639.0672262822628,569.3410457674089,569.3410457674089,-11.777134811597254,-11.777134811597254,-11.777134811597254,-86.80017360407588,-86.80017360407588,-86.80017360407588,75.0230387924786,75.0230387924786,75.0230387924786,0.0,0.0,0.0,557.5639109558116
2025-02-06 01:00:00,569.385500461837,473.32061737321806,648.8518060496422,569.385500461837,569.385500461837,-9.047892882995104,-9.047892882995104,-9.047892882995104,-84.09936271838806,-84.09936271838806,-84.09936271838806,75.05146983539296,75.05146983539296,75.05146983539296,0.0,0.0,0.0,560.3376075788418
2025-02-06 02:00:00,569.429955156265,483.0195857580342,652.3757607488953,569.429955156265,569.429955156265,-5.185202247035515,-5.185202247035515,-5.185202247035515,-80.34162421153566,-80.34162421153566,-80.34162421153566,75.15642196450014,75.15642196450014,75.15642196450014,0.0,0.0,0.0,564.2447529092295
2025-02-06 03:00:00,569.474409850693,480.16617109200297,646.5824499694824,569.474409850693,569.474409850693,-7.296128284377575,-7.296128284377575,-7.296128284377575,-82.64336494210286,-82.64336494210286,-82.64336494210286,75.34723665772528,75.34723665772528,75.34723665772528,0.0,0.0,0.0,562.1782815663154
2025-02-06 04:00:00,569.518864545121,472.367781537533,639.9005191531942,569.518864545121,569.518864545121,-14.793482545477023,-14.793482545477023,-14.793482545477023,-90.42551591258379,-90.42551591258379,-90.42551591258379,75.63203336710677,75.63203336710677,75.63203336710677,0.0,0.0,0.0,554.725381999644
2025-02-06 05:00:00,569.5633192395491,477.2440066560445,640.0001476730145,569.5633192395491,569.5633192395491,-15.604772848385256,-15.604772848385256,-15.604772848385256,-91.62219081273416,-91.62219081273416,-91.62219081273416,76.0174179643489,76.0174179643489,76.0174179643489,0.0,0.0,0.0,553.9585463911638
2025-02-06 06:00:00,569.607773933977,486.8926685627284,657.7774987141814,569.607773933977,569.607773933977,5.731939838740413,5.731939838740413,5.731939838740413,-70.77626454988702,-70.77626454988702,-70.77626454988702,76.50820438862743,76.50820438862743,76.50820438862743,0.0,0.0,0.0,575.3397137727175
2025-02-06 07:00:00,569.6522286284052,533.6612920788267,706.7404129934617,569.6522286284052,569.6522286284052,54.75481056416459,54.75481056416459,54.75481056416459,-22.352343726577665,-22.352343726577665,-22.352343726577665,77.10715429074226,77.10715429074226,77.10715429074226,0.0,0.0,0.0,624.4070391925698
2025-02-06 08:00:00,569.6966833228331,603.4912217204317,775.0840347388934,569.6966833228331,569.6966833228331,120.86843049508147,120.86843049508147,120.86843049508147,43.05369123151298,43.05369123151298,43.05369123151298,77.81473926356848,77.81473926356848,77.81473926356848,0.0,0.0,0.0,690.5651138179146
2025-02-06 09:00:00,569.7411380172612,666.4110364391328,839.0270875346431,569.7411380172612,569.7411380172612,184.1896061670172,184.1896061670172,184.1896061670172,105.56067616468894,105.56067616468894,105.56067616468894,78.62893000232825,78.62893000232825,78.62893000232825,0.0,0.0,0.0,753.9307441842784
2025-02-06 10:00:00,569.7855927116892,711.7574034002174,879.6456850865071,569.7855927116892,569.7855927116892,229.1801597077571,229.1801597077571,229.1801597077571,149.6351432957494,149.6351432957494,149.6351432957494,79.54501641200766,79.54501641200766,79.54501641200766,0.0,0.0,0.0,798.9657524194463
2025-02-06 11:00:00,569.8300474061172,738.2253383557817,909.0179534500182,569.8300474061172,569.8300474061172,252.7158929459299,252.7158929459299,252.7158929459299,172.1604306364028,172.1604306364028,172.1604306364028,80.55546230952716,80.55546230952716,80.55546230952716,0.0,0.0,0.0,822.5459403520471
2025-02-06 12:00:00,569.8745021005453,750.4363113979393,914.4288143579978,569.8745021005453,569.8745021005453,260.184716415956,260.184716415956,260.184716415956,178.5349184808363,178.5349184808363,178.5349184808363,81.64979793511976,81.64979793511976,81.64979793511976,0.0,0.0,0.0,830.0592185165013
2025-02-06 13:00:00,569.9189567949733,738.9518176907386,914.5156494040497,569.9189567949733,569.9189567949733,255.12897082706453,255.12897082706453,255.12897082706453,172.31441782322995,172.31441782322995,172.31441782322995,82.81455300383455,82.81455300383455,82.81455300383455,0.0,0.0,0.0,825.0479276220378
2025-02-06 14:00:00,569.9634114894013,724.3383511260935,889.5890099547518,569.9634114894013,569.9634114894013,233.93857562819161,233.93857562819161,233.93857562819161,149.90534311485385,149.90534311485385,149.90534311485385,84.03323251333775,84.03323251333775,84.03323251333775,0.0,0.0,0.0,803.901987117593
2025-02-06 15:00:00,570.0078661838294,675.9407531307027,847.3896055835501,570.0078661838294,570.0078661838294,191.29559804618012,191.29559804618012,191.29559804618012,106.00926108351915,106.00926108351915,106.00926108351915,85.28633696266097,85.28633696266097,85.28633696266097,0.0,0.0,0.0,761.3034642300095
2025-02-06 16:00:00,570.0523208782573,618.2397981930771,786.689694163305,570.0523208782573,570.0523208782573,130.47169373835064,130.47169373835064,130.47169373835064,43.92026568935286,43.92026568935286,43.92026568935286,86.5514280489978,86.5514280489978,86.5514280489978,0.0,0.0,0.0,700.5240146166079
2025-02-06 17:00:00,570.0967755726854,545.4681359348363,723.8293845612335,570.0967755726854,570.0967755726854,67.004572432416,67.004572432416,67.004572432416,-20.798667874833487,-20.798667874833487,-20.798667874833487,87.80324030724947,87.80324030724947,87.80324030724947,0.0,0.0,0.0,637.1013480051014
2025-02-06 18:00:00,570.1412302671134,505.23549531009064,674.3135473866057,570.1412302671134,570.1412302671134,20.48365848093278,20.48365848093278,20.48365848093278,-68.53018004912995,-68.53018004912995,-68.53018004912995,89.01383853006274,89.01383853006274,89.01383853006274,0.0,0.0,0.0,590.6248887480463
2025-02-06 19:00:00,570.1856849615415,486.7351922681798,659.3879981809424,570.1856849615415,570.1856849615415,1.052633331618989,1.052633331618989,1.052633331618989,-89.10018685280819,-89.10018685280819,-89.10018685280819,90.1528201844272,90.1528201844272,90.1528201844272,0.0,0.0,0.0,571.2383182931604
2025-02-06 20:00:00,570.2301396559695,486.60691959334093,653.7304960357343,570.2301396559695,570.2301396559695,2.904375524313878,2.904375524313878,2.904375524313878,-88.283185889467,-88.283185889467,-88.283185889467,91.18756141378088,91.18756141378088,91.18756141378088,0.0,0.0,0.0,573.1345151802834
2025-02-06 21:00:00,570.2745943503975,497.6459996967462,667.7095311076349,570.2745943503975,570.2745943503975,10.728632023291688,10.728632023291688,10.728632023291688,-81.354872582798,-81.354872582798,-81.354872582798,92.0835046060897,92.0835046060897,92.0835046060897,0.0,0.0,0.0,581.0032263736891
2025-02-06 22:00:00,570.3190490448255,496.6757447784796,672.9921184743323,570.3190490448255,570.3190490448255,12.912067313139554,12.912067313139554,12.912067313139554,-79.89241759680937,-79.89241759680937,-79.89241759680937,92.80448490994891,92.80448490994891,92.80448490994891,0.0,0.0,0.0,583.2311163579651
2025-02-06 23:00:00,570.3635037392535,490.5283822217331,663.5900166928027,570.3635037392535,570.3635037392535,9.23929632313012,9.23929632313012,9.23929632313012,-84.07379619621928,-84.07379619621928,-84.07379619621928,93.31309251934941,93.31309251934941,93.31309251934941,0.0,0.0,0.0,579.6028000623836
2025-02-07 00:00:00,570.4079584336816,490.81058043952925,660.0341468030413,570.4079584336816,570.4079584336816,6.770893404727681,6.770893404727681,6.770893404727681,-86.8001736040717,-86.8001736040717,-86.8001736040717,93.57106700879939,93.57106700879939,93.57106700879939,0.0,0.0,0.0,577.1788518384093
2025-02-07 01:00:00,570.4524131281097,503.05189763253907,665.675836023848,570.4524131281097,570.4524131281097,9.440356799914143,9.440356799914143,9.440356799914143,-84.09936271856567,-84.09936271856567,-84.09936271856567,93.53971951847981,93.53971951847981,93.53971951847981,0.0,0.0,0.0,579.8927699280239
2025-02-07 02:00:00,570.4968678225376,495.2717576221324,672.2502868887477,570.4968678225376,570.4968678225376,12.83875392638831,12.83875392638831,12.83875392638831,-80.34162421150708,-80.34162421150708,-80.34162421150708,93.18037813789539,93.18037813789539,93.18037813789539,0.0,0.0,0.0,583.335621748926
2025-02-07 03:00:00,570.5413225169657,496.41121083688165,667.6152299337588,570.5413225169657,570.5413225169657,9.811486510342261,9.811486510342261,9.811486510342261,-82.64336494220741,-82.64336494220741,-82.64336494220741,92.45485145254969,92.45485145254969,92.45485145254969,0.0,0.0,0.0,580.3528090273079
2025-02-07 04:00:00,570.5857772113936,490.9195302659701,664.2297920704234,570.5857772113936,570.5857772113936,0.9003889779555617,0.9003889779555617,0.9003889779555617,-90.42551591269134,-90.42551591269134,-90.42551591269134,91.3259048906469,91.3259048906469,91.3259048906469,0.0,0.0,0.0,571.4861661893492
2025-02-07 05:00:00,570.6302319058218,481.49550000502774,650.9160203338035,570.6302319058218,570.6302319058218,-1.8644465725141437,-1.8644465725141437,-1.8644465725141437,-91.62219081261031,-91.62219081261031,-91.62219081261031,89.75774424009617,89.75774424009617,89.75774424009617,0.0,0.0,0.0,568.7657853333077
2025-02-07 06:00:00,570.6746866002499,504.883072128466,668.9446019640648,570.6746866002499,570.6746866002499,16.94023596035118,16.94023596035118,16.94023596035118,-70.77626454931035,-70.77626454931035,-70.77626454931035,87.71650050966154,87.71650050966154,87.71650050966154,0.0,0.0,0.0,587.614922560601
2025-02-07 07:00:00,570.7191412946778,546.6964291993555,715.2226106674365,570.7191412946778,570.7191412946778,62.8183664635058,62.8183664635058,62.8183664635058,-22.352343725591233,-22.352343725591233,-22.352343725591233,85.17071018909702,85.17071018909702,85.17071018909702,0.0,0.0,0.0,633.5375077581836
2025-02-07 08:00:00,570.7635959891059,615.1986849877142,778.2499602230624,570.7635959891059,570.7635959891059,125.14547613584683,125.14547613584683,125.14547613584683,43.05369123262259,43.05369123262259,43.05369123262259,82.09178490322425,82.09178490322425,82.09178490322425,0.0,0.0,0.0,695.9090721249527
2025-02-07 09:00:00,570.8080506835338,666.5223366990565,842.1043118530588,570.8080506835338,570.8080506835338,184.0151406512836,184.0151406512836,184.0151406512836,105.56067616558455,105.56067616558455,105.56067616558455,78.45446448569903,78.45446448569903,78.45446448569903,0.0,0.0,0.0,754.8231913348174
2025-02-07 10:00:00,570.8525053779618,708.3245568009967,879.5463640983619,570.8525053779618,570.8525053779618,223.87239089280686,223.87239089280686,223.87239089280686,149.63514329628703,149.63514329628703,149.63514329628703,74.23724759651991,74.23724759651991,74.23724759651991,0.0,0.0,0.0,794.7248962707687
2025-02-07 11:00:00,570.89696007239,727.2706514821543,898.3326523410822,570.89696007239,570.89696007239,241.58322481213443,241.58322481213443,241.58322481213443,172.16043063661897,172.16043063661897,172.16043063661897,69.42279417551546,69.42279417551546,69.42279417551546,0.0,0.0,0.0,812.4801848845244
2025-02-07 12:00:00,570.941414766818,721.9355750236858,902.3086853522892,570.941414766818,570.941414766818,242.53321275373997,242.53321275373997,242.53321275373997,178.534918480834,178.534918480834,178.534918480834,63.99829427290598,63.99829427290598,63.99829427290598,0.0,0.0,0.0,813.474627520558
2025-02-07 13:00:00,570.985869461246,716.9665205188741,883.2464897691029,570.985869461246,570.985869461246,230.27021594536325,230.27021594536325,230.27021594536325,172.31441782301067,172.31441782301067,172.31441782301067,57.955798122352576,57.955798122352576,57.955798122352576,0.0,0.0,0.0,801.2560854066093
2025-02-07 14:00:00,571.030324155674,686.0320283462903,865.9632975621355,571.030324155674,571.030324155674,201.19784580215727,201.19784580215727,201.19784580215727,149.9053431143148,149.9053431143148,149.9053431143148,51.29250268784246,51.29250268784246,51.29250268784246,0.0,0.0,0.0,772.2281699578313
2025-02-07 15:00:00,571.074778850102,635.4086003107157,807.2940925190807,571.074778850102,571.074778850102,150.02025145941528,150.02025145941528,150.02025145941528,106.00926108262512,106.00926108262512,106.00926108262512,44.01099037679015,44.01099037679015,44.01099037679015,0.0,0.0,0.0,721.0950303095173
2025-02-07 16:00:00,571.1192335445301,567.1752539925554,739.5103797626415,571.1192335445301,571.1192335445301,80.03968180518886,80.03968180518886,80.03968180518886,43.92026568824523,43.92026568824523,43.92026568824523,36.11941611694364,36.11941611694364,36.11941611694364,0.0,0.0,0.0,651.1589153497189
2025-02-07 17:00:00,571.1636882389581,496.365151772233,664.5192152860504,571.1636882389581,571.1636882389581,6.832971662965129,6.832971662965129,6.832971662965129,-20.79866787251787,-20.79866787251787,-20.79866787251787,27.631639535483,27.631639535483,27.631639535483,0.0,0.0,0.0,577.9966599019233
2025-02-07 18:00:00,571.2081429333862,439.71143977603526,607.1820554383492,571.2081429333862,571.2081429333862,-49.96288046214415,-49.96288046214415,-49.96288046214415,-68.53018004969753,-68.53018004969753,-68.53018004969753,18.56729958755339,18.56729958755339,18.56729958755339,0.0,0.0,0.0,521.245262471242
2025-02-07 19:00:00,571.2525976278141,401.2882618276551,575.6387096636929,571.2525976278141,571.2525976278141,-80.14835720700665,-80.14835720700665,-80.14835720700665,-89.10018685293804,-89.10018685293804,-89.10018685293804,8.95182964593137,8.95182964593137,8.95182964593137,0.0,0.0,0.0,491.10424042080746
2025-02-07 20:00:00,571.2970523222422,400.57976161776133,567.5693877884985,571.2970523222422,571.2970523222422,-89.4667742111884,-89.4667742111884,-89.4667742111884,-88.28318588972328,-88.28318588972328,-88.28318588972328,-1.1835883214651066,-1.1835883214651066,-1.1835883214651066,0.0,0.0,0.0,481.83027811105376
2025-02-07 21:00:00,571.3415070166702,386.4086404569789,561.3406614268717,571.3415070166702,571.3415070166702,-93.15700369620558,-93.15700369620558,-93.15700369620558,-81.35487258270594,-81.35487258270594,-81.35487258270594,-11.802131113499632,-11.802131113499632,-11.802131113499632,0.0,0.0,0.0,478.1845033204646
2025-02-07 22:00:00,571.3859617110983,386.67040441813384,552.387115456599,571.3859617110983,571.3859617110983,-102.75392072812213,-102.75392072812213,-102.75392072812213,-79.89241759684559,-79.89241759684559,-79.89241759684559,-22.86150313127655,-22.86150313127655,-22.86150313127655,0.0,0.0,0.0,468.63204098297615
2025-02-07 23:00:00,571.4304164055263,359.5362878964089,532.9895437313013,571.4304164055263,571.4304164055263,-118.38796212484385,-118.38796212484385,-118.38796212484385,-84.07379619603458,-84.07379619603458,-84.07379619603458,-34.31416592880926,-34.31416592880926,-34.31416592880926,0.0,0.0,0.0,453.0424542806825
2025-02-08 00:00:00,571.4748710999543,347.2787255293009,527.4968446422591,571.4748710999543,571.4748710999543,-132.9078005883117,-132.9078005883117,-132.9078005883117,-86.8001736040728,-86.8001736040728,-86.8001736040728,-46.10762698423889,-46.10762698423889,-46.10762698423889,0.0,0.0,0.0,438.56707051164256
2025-02-08 01:00:00,571.5193257943823,339.7647746312569,514.1634144405746,571.5193257943823,571.5193257943823,-142.28414821271437,-142.28414821271437,-142.28414821271437,-84.0993627184892,-84.0993627184892,-84.0993627184892,-58.18478549422518,-58.18478549422518,-58.18478549422518,0.0,0.0,0.0,429.2351775816679
2025-02-08 02:00:00,571.5637804888104,335.0954589584984,504.2444627065513,571.5637804888104,571.5637804888104,-150.82595655546595,-150.82595655546595,-150.82595655546595,-80.34162421156925,-80.34162421156925,-80.34162421156925,-70.4843323438967,-70.4843323438967,-70.4843323438967,0.0,0.0,0.0,420.73782393334443
2025-02-08 03:00:00,571.6082351832383,322.16850801108825,493.3561950185738,571.6082351832383,571.6082351832383,-165.58456566636812,-165.58456566636812,-165.58456566636812,-82.64336494196566,-82.64336494196566,-82.64336494196566,-82.94120072440246,-82.94120072440246,-82.94120072440246,0.0,0.0,0.0,406.0236695168702
2025-02-08 04:00:00,571.6526898776664,301.32962032350963,476.4019369615967,571.6526898776664,571.6526898776664,-185.91257916274012,-185.91257916274012,-185.91257916274012,-90.4255159124083,-90.4255159124083,-90.4255159124083,-95.48706325033179,-95.48706325033179,-95.48706325033179,0.0,0.0,0.0,385.74011071492623
2025-02-08 05:00:00,571.6971445720944,283.2272812911936,453.7597405863222,571.6971445720944,571.6971445720944,-199.67306170488905,-199.67306170488905,-199.67306170488905,-91.62219081247837,-91.62219081247837,-91.62219081247837,-108.05087089241069,-108.05087089241069,-108.05087089241069,0.0,0.0,0.0,372.0240828672054
2025-02-08 06:00:00,571.7415992665225,299.5767436081341,467.782056817069,571.7415992665225,571.7415992665225,-191.33569303547185,-191.33569303547185,-191.33569303547185,-70.77626455068383,-70.77626455068383,-70.77626455068383,-120.55942848478797,-120.55942848478797,-120.55942848478797,0.0,0.0,0.0,380.4059062310506
2025-02-08 07:00:00,571.7860539609505,326.99698921121615,500.0310729576975,571.7860539609505,571.7860539609505,-155.2903448325876,-155.2903448325876,-155.2903448325876,-22.352343727936496,-22.352343727936496,-22.352343727936496,-132.9380011046511,-132.9380011046511,-132.9380011046511,0.0,0.0,0.0,416.49570912836293
2025-02-08 08:00:00,571.8305086553785,381.5788104481843,555.7308025715057,571.8305086553785,571.8305086553785,-102.05725401762751,-102.05725401762751,-102.05725401762751,43.0536912337322,43.0536912337322,43.0536912337322,-145.11094525135974,-145.11094525135974,-145.11094525135974,0.0,0.0,0.0,469.77325463775094
2025-02-08 09:00:00,571.8749633498065,435.52965239312397,613.3600042841362,571.8749633498065,571.8749633498065,-51.44168222370577,-51.44168222370577,-51.44168222370577,105.56067616648829,105.56067616648829,105.56067616648829,-157.00235839019408,-157.00235839019408,-157.00235839019408,0.0,0.0,0.0,520.4332811261007
2025-02-08 10:00:00,571.9194180442346,471.0518348383853,638.9127637770789,571.9194180442346,571.9194180442346,-18.901596868334668,-18.901596868334668,-18.901596868334668,149.63514329500265,149.63514329500265,149.63514329500265,-168.53674016333733,-168.53674016333733,-168.53674016333733,0.0,0.0,0.0,553.0178211758999
2025-02-08 11:00:00,571.9638727386626,485.7098944518646,654.5023915070011,571.9638727386626,571.9638727386626,-7.4792277876963205,-7.4792277876963205,-7.4792277876963205,172.16043063683517,172.16043063683517,172.16043063683517,-179.6396584245315,-179.6396584245315,-179.6396584245315,0.0,0.0,0.0,564.4846449509663
2025-02-08 12:00:00,572.0083274330907,478.39327173477744,643.8905377805902,572.0083274330907,572.0083274330907,-11.703494625503849,-11.703494625503849,-11.703494625503849,178.53491848084647,178.53491848084647,178.53491848084647,-190.2384131063503,-190.2384131063503,-190.2384131063503,0.0,0.0,0.0,560.3048328075869
2025-02-08 13:00:00,572.0527821275186,459.31247771225134,625.5158661112895,572.0527821275186,572.0527821275186,-27.948273100303457,-27.948273100303457,-27.948273100303457,172.3144178227914,172.3144178227914,172.3144178227914,-200.26269092309485,-200.26269092309485,-200.26269092309485,0.0,0.0,0.0,544.1045090272152
2025-02-08 14:00:00,572.0972368219467,428.475206665185,588.5840236480421,572.0972368219467,572.0972368219467,-59.739860859871605,-59.739860859871605,-59.739860859871605,149.90534311377914,149.90534311377914,149.90534311377914,-209.64520397365078,-209.64520397365078,-209.64520397365078,0.0,0.0,0.0,512.3573759620751
2025-02-08 15:00:00,572.1416915163747,369.60644647112804,545.4760836551714,572.1416915163747,572.1416915163747,-112.31304435811435,-112.31304435811435,-112.31304435811435,106.00926108173111,106.00926108173111,106.00926108173111,-218.32230543984545,-218.32230543984545,-218.32230543984545,0.0,0.0,0.0,459.8286471582604
2025-02-08 16:00:00,572.1861462108028,305.8379697376326,477.47397289843974,572.1861462108028,572.1861462108028,-182.31431008526928,-182.31431008526928,-182.31431008526928,43.9202656871524,43.9202656871524,43.9202656871524,-226.2345757724217,-226.2345757724217,-226.2345757724217,0.0,0.0,0.0,389.8718361255335
2025-02-08 17:00:00,572.2306009052309,233.63174544638707,403.19730419229296,572.2306009052309,572.2306009052309,-254.12604096135388,-254.12604096135388,-254.12604096135388,-20.798667873494722,-20.798667873494722,-20.798667873494722,-233.32737308785917,-233.32737308785917,-233.32737308785917,0.0,0.0,0.0,318.104559943877
2025-02-08 18:00:00,572.2750555996588,180.72474100469373,349.19860989794813,572.2750555996588,572.2750555996588,-308.08152188015595,-308.08152188015595,-308.08152188015595,-68.53018005026512,-68.53018005026512,-68.53018005026512,-239.5513418298908,-239.5513418298908,-239.5513418298908,0.0,0.0,0.0,264.19353371950285
2025-02-08 19:00:00,572.319505749612,157.66121676288844,323.9113831021779,572.319505749612,572.319505749612,-333.9630610433613,-333.9630610433613,-333.9630610433613,-89.10018685305498,-89.10018685305498,-89.10018685305498,-244.86287419030631,-244.86287419030631,-244.86287419030631,0.0,0.0,0.0,238.35644470625067
2025-02-08 20:00:00,572.363955899565,151.59404488930983,326.87665546477706,572.363955899565,572.363955899565,-337.50770519403454,-337.50770519403454,-337.50770519403454,-88.28318588961955,-88.28318588961955,-88.28318588961955,-249.22451930441503,-249.22451930441503,-249.22451930441503,0.0,0.0,0.0,234.85625070553044
2025-02-08 21:00:00,572.4084060495181,150.35839754298482,324.35518335737504,572.4084060495181,572.4084060495181,-333.9602083463063,-333.9602083463063,-333.9602083463063,-81.35487258262198,-81.35487258262198,-81.35487258262198,-252.6053357636843,-252.6053357636843,-252.6053357636843,0.0,0.0,0.0,238.44819770321186
2025-02-08 22:00:00,572.4528561994712,152.73486726525337,324.1368346356679,572.4528561994712,572.4528561994712,-334.8736012113961,-334.8736012113961,-334.8736012113961,-79.89241759688178,-79.89241759688178,-79.89241759688178,-254.98118361451432,-254.98118361451432,-254.98118361451432,0.0,0.0,0.0,237.5792549880751
2025-02-08 23:00:00,572.4973063494242,146.84220426035088,313.31300917114504,572.4973063494242,572.4973063494242,-340.4087488632385,-340.4087488632385,-340.4087488632385,-84.07379619610883,-84.07379619610883,-84.07379619610883,-256.3349526671297,-256.3349526671297,-256.3349526671297,0.0,0.0,0.0,232.08855748618572
2025-02-09 00:00:00,572.5417564993774,144.94905365818104,318.9129955486367,572.5417564993774,572.5417564993774,-343.45689822562747,-343.45689822562747,-343.45689822562747,-86.80017360408345,-86.80017360408345,-86.80017360408345,-256.656724621544,-256.656724621544,-256.656724621544,0.0,0.0,0.0,229.0848582737499
2025-02-09 01:00:00,572.5862066493305,148.1363957910465,315.63610035957623,572.5862066493305,572.5862066493305,-340.0432299615373,-340.0432299615373,-340.0432299615373,-84.09936271841275,-84.09936271841275,-84.09936271841275,-255.94386724312463,-255.94386724312463,-255.94386724312463,0.0,0.0,0.0,232.5429766877932
2025-02-09 02:00:00,572.6306567992835,146.80837350057297,326.98173852907684,572.6306567992835,572.6306567992835,-334.54268377595594,-334.54268377595594,-334.54268377595594,-80.34162421154404,-80.34162421154404,-80.34162421154404,-254.20105956441182,-254.20105956441182,-254.20105956441182,0.0,0.0,0.0,238.0879730233276
2025-02-09 03:00:00,572.6751069492367,146.69528479377414,324.75092566686595,572.6751069492367,572.6751069492367,-334.08361277776,-334.08361277776,-334.08361277776,-82.64336494207022,-82.64336494207022,-82.64336494207022,-251.4402478356898,-251.4402478356898,-251.4402478356898,0.0,0.0,0.0,238.5914941714767
2025-02-09 04:00:00,572.7195570991897,146.02568579688844,324.66748114947075,572.7195570991897,572.7195570991897,-338.1060486270774,-338.1060486270774,-338.1060486270774,-90.42551591253067,-90.42551591253067,-90.42551591253067,-247.68053271454676,-247.68053271454676,-247.68053271454676,0.0,0.0,0.0,234.6135084721123
2025-02-09 05:00:00,572.7640072491429,151.48351931506915,322.8799810250017,572.7640072491429,572.7640072491429,-334.5701797364878,-334.5701797364878,-334.5701797364878,-91.62219081277861,-91.62219081277861,-91.62219081277861,-242.94798892370918,-242.94798892370918,-242.94798892370918,0.0,0.0,0.0,238.1938275126551
2025-02-09 06:00:00,572.8084573990959,179.48746146725782,349.5949460880333,572.8084573990959,572.8084573990959,-308.05168389958266,-308.05168389958266,-308.05168389958266,-70.77626455010719,-70.77626455010719,-70.77626455010719,-237.27541934947544,-237.27541934947544,-237.27541934947544,0.0,0.0,0.0,264.75677349951326
2025-02-09 07:00:00,572.8529075490491,231.68795571136113,403.8162357185799,572.8529075490491,572.8529075490491,-253.05438999990042,-253.05438999990042,-253.05438999990042,-22.352343726962932,-22.352343726962932,-22.352343726962932,-230.7020462729375,-230.7020462729375,-230.7020462729375,0.0,0.0,0.0,319.79851754914864
2025-02-09 08:00:00,572.8973576990021,308.6863904724661,481.60156206007633,572.8973576990021,572.8973576990021,-180.21945185765864,-180.21945185765864,-180.21945185765864,43.05369123109424,43.05369123109424,43.05369123109424,-223.27314308875293,-223.27314308875293,-223.27314308875293,0.0,0.0,0.0,392.67790584134343
2025-02-09 09:00:00,572.9418078489551,370.3229798888491,545.7731972429553,572.9418078489551,572.9418078489551,-109.47893436366957,-109.47893436366957,-109.47893436366957,105.56067616433744,105.56067616433744,105.56067616433744,-215.03961052800702,-215.03961052800702,-215.03961052800702,0.0,0.0,0.0,463.46287348528557
2025-02-09 10:00:00,572.9862579989084,427.9294788949595,599.8103131797549,572.9862579989084,572.9862579989084,-56.42235869642946,-56.42235869642946,-56.42235869642946,149.63514329554027,149.63514329554027,149.63514329554027,-206.05750199196973,-206.05750199196973,-206.05750199196973,0.0,0.0,0.0,516.563899302479
2025-02-09 11:00:00,573.0307081488614,463.9443671458008,634.6399033978569,573.0307081488614,573.0307081488614,-24.227072496632815,-24.227072496632815,-24.227072496632815,172.1604306363118,172.1604306363118,172.1604306363118,-196.38750313294463,-196.38750313294463,-196.38750313294463,0.0,0.0,0.0,548.8036356522286
2025-02-09 12:00:00,573.0751582988145,479.18111197478845,651.2678811857293,573.0751582988145,573.0751582988145,-7.559452831457887,-7.559452831457887,-7.559452831457887,178.53491848084317,178.53491848084317,178.53491848084317,-186.09437131230106,-186.09437131230106,-186.09437131230106,0.0,0.0,0.0,565.5157054673566
2025-02-09 13:00:00,573.1196084487676,482.8636030128057,653.1784664894918,573.1196084487676,573.1196084487676,-2.9319231604436147,-2.9319231604436147,-2.9319231604436147,172.3144178233096,172.3144178233096,172.3144178233096,-175.2463409837532,-175.2463409837532,-175.2463409837532,0.0,0.0,0.0,570.187685288324
2025-02-09 14:00:00,573.1640585987207,470.97675720415896,636.6648746588774,573.1640585987207,573.1640585987207,-14.00915826755657,-14.00915826755657,-14.00915826755657,149.90534311324353,149.90534311324353,149.90534311324353,-163.91450138080006,-163.91450138080006,-163.91450138080006,0.0,0.0,0.0,559.1549003311641
2025-02-09 15:00:00,573.2085087486738,446.0476376015262,613.1652436980114,573.2085087486738,573.2085087486738,-46.162892073065166,-46.162892073065166,-46.162892073065166,106.0092610838713,106.0092610838713,106.0092610838713,-152.17215315693645,-152.17215315693645,-152.17215315693645,0.0,0.0,0.0,527.0456166756087
2025-02-09 16:00:00,573.252958898627,388.10333751032834,557.4858050924272,573.252958898627,573.252958898627,-96.17388516347856,-96.17388516347856,-96.17388516347856,43.92026568976797,43.92026568976797,43.92026568976797,-140.09415085324653,-140.09415085324653,-140.09415085324653,0.0,0.0,0.0,477.0790737351484
2025-02-09 17:00:00,573.29740904858,337.58528376561105,504.355639042875,573.29740904858,573.29740904858,-148.55490600348813,-148.55490600348813,-148.55490600348813,-20.798667874463483,-20.798667874463483,-20.798667874463483,-127.75623812902465,-127.75623812902465,-127.75623812902465,0.0,0.0,0.0,424.7425030450919
2025-02-09 18:00:00,573.341859198533,305.1121267082097,477.0007803176306,573.341859198533,573.341859198533,-183.76456281204227,-183.76456281204227,-183.76456281204227,-68.53018005082934,-68.53018005082934,-68.53018005082934,-115.23438276121291,-115.23438276121291,-115.23438276121291,0.0,0.0,0.0,389.57729638649073
